,"[1, 2]","       [1, 6]","       [1, 5]","       [1, 4]","       [1, 8]","       [2, 3]","       [2, 6]","       [2, 5]","       [2, 4]","       [2, 7],","       [2, 9],","       [3, 6],","       [3, 5],","       [3, 4],","       [3, 8],","       [5, 6]","       [6, 7]","       [6, 8]","       [6, 9]","       [4, 5],","       [5, 7]","       [5, 8]","       [5, 9]","       [4, 7],","       [4, 8]","       [4, 9]","       [7, 8]","       [8, 9]",constr2,obj1,obj2,constr1,constr3,design_bitstring,design_radii
73,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0002,0.0,0.0004,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,0.0,0.0002,0.0003,0.0,0.0004,0.0002,0.0,4000000000.0,0.196057354,0.336945963,1.0,1,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[0.0004, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0004, 0.0, 0.0002, 0.0, 0.0004, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0004, 0.0, 0.0, 0.0002, 0.0003, 0.0, 0.0004, 0.0002, 0.0]"
74,0.0002,0.0004,0.0003,0.0002,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0004,69000000000.0,0.009297955,0.283980981,1.0,1,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[0.0002, 0.0004, 0.0003, 0.0002, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0002, 0.0002, 0.0004]"
75,0.0003,0.0,0.0003,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003,0.0,0.0,0.0003,0.0004,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0003,0.0,117000000000.0,0.034317623,0.215666133,1.0,1,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.0003, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0003, 0.0004, 0.0004, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0003, 0.0]"
76,0.0,0.0,0.0003,0.0003,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0004,0.0003,0.0003,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0003,800000000.0,0.092601878,0.211377368,1.0,1,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]","[0.0, 0.0, 0.0003, 0.0003, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0003, 0.0003, 0.0004, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0003]"
77,0.0,0.0,0.0,0.0004,0.0,0.0003,0.0,0.0004,0.0002,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0004,200000000000.0,0.022864457,0.165651704,1.0,1,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[0.0, 0.0, 0.0, 0.0004, 0.0, 0.0003, 0.0, 0.0004, 0.0002, 0.0, 0.0002, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0002, 0.0, 0.0004]"
78,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0004,0.0004,0.0004,0.0,0.0003,0.0,0.0003,0.0004,0.0,0.0002,0.0003,4000000000.0,0.031304843,0.251942253,1.0,1,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0.0004, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0004, 0.0004, 0.0004, 0.0, 0.0003, 0.0, 0.0003, 0.0004, 0.0, 0.0002, 0.0003]"
79,0.0004,0.0,0.0,0.0002,0.0,0.0004,0.0002,0.0002,0.0,0.0,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0003,0.0003,800000000.0,0.083624357,0.23056262,1.0,1,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0004, 0.0002, 0.0002, 0.0, 0.0, 0.0004, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0, 0.0003, 0.0003]"
80,0.0004,0.0,0.0,0.0003,0.0,0.0004,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0002,0.0,0.0002,0.0002,0.0,0.0002,0.0002,800000000.0,0.123926627,0.289963375,1.0,1,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0.0004, 0.0, 0.0, 0.0003, 0.0, 0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0002, 0.0003, 0.0003, 0.0003, 0.0, 0.0, 0.0, 0.0002, 0.0003, 0.0, 0.0002, 0.0, 0.0002, 0.0002, 0.0, 0.0002, 0.0002]"
81,0.0003,0.0,0.0,0.0003,0.0,0.0004,0.0003,0.0004,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0003,0.0004,0.0,0.0002,0.0003,0.0003,200000000000.0,0.097283628,0.237743466,1.0,1,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]","[0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0004, 0.0003, 0.0004, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0003, 0.0004, 0.0, 0.0002, 0.0003, 0.0003]"
82,0.0003,0.0,0.0,0.0002,0.0,0.0004,0.0003,0.0002,0.0003,0.0,0.0,0.0003,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0004,0.0003,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0003,0.0003,200000000000.0,0.079030607,0.267856668,1.0,1,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[0.0003, 0.0, 0.0, 0.0002, 0.0, 0.0004, 0.0003, 0.0002, 0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0004, 0.0004, 0.0003, 0.0, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0003, 0.0003]"
83,0.0002,0.0,0.0,0.0002,0.0,0.0004,0.0003,0.0,0.0003,0.0,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0003,0.0002,0.0004,0.0003,0.0002,0.0003,200000000000.0,0.092779536,0.313355089,1.0,1,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0.0002, 0.0, 0.0, 0.0002, 0.0, 0.0004, 0.0003, 0.0, 0.0003, 0.0, 0.0002, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0, 0.0003, 0.0002, 0.0004, 0.0003, 0.0002, 0.0003]"
84,0.0003,0.0,0.0,0.0004,0.0,0.0003,0.0004,0.0002,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0004,800000000.0,0.006564939,0.197712557,1.0,1,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[0.0003, 0.0, 0.0, 0.0004, 0.0, 0.0003, 0.0004, 0.0002, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0004]"
85,0.0002,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0004,0.0002,0.0002,0.0004,0.0,0.0002,0.0,0.0,0.0003,0.0,0.0,0.0002,0.0003,117000000000.0,0.017983526,0.171959704,1.0,1,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0.0002, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0002, 0.0002, 0.0004, 0.0, 0.0002, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0002, 0.0003]"
86,0.0004,0.0,0.0,0.0002,0.0,0.0003,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0002,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0,0.0004,0.0004,117000000000.0,0.007946505,0.297782972,1.0,1,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]","[0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0003, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0004, 0.0002, 0.0004, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0004]"
87,0.0004,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0002,0.0002,0.0,0.0004,0.0002,0.0,0.0,0.0,0.0004,0.0,0.0,0.0002,0.0004,4000000000.0,1.48e-17,0.208142636,1.0,1,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]","[0.0004, 0.0, 0.0004, 0.0, 0.0, 0.0004, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0002, 0.0002, 0.0, 0.0004, 0.0002, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0002, 0.0004]"
88,0.0002,0.0002,0.0003,0.0004,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0003,0.0,0.0003,0.0004,0.0,0.0003,0.0,0.0,0.0003,0.0,0.0,0.0003,0.0002,4000000000.0,0.121818194,0.25760755,1.0,1,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0.0002, 0.0002, 0.0003, 0.0004, 0.0, 0.0004, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0003, 0.0004, 0.0, 0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0003, 0.0002]"
89,0.0002,0.0,0.0,0.0003,0.0,0.0004,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0004,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0,0.0003,0.0,0.0,0.0004,0.0,0.0002,0.0002,117000000000.0,0.177447867,0.369043266,1.0,1,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[0.0002, 0.0, 0.0, 0.0003, 0.0, 0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0003, 0.0004, 0.0003, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0003, 0.0, 0.0, 0.0004, 0.0, 0.0002, 0.0002]"
90,0.0,0.0,0.0,0.0004,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0003,0.0,0.0,0.0,0.0,0.0003,0.0,0.0003,0.0,0.0,0.0004,0.0,0.0,0.0002,200000000000.0,0.112080845,0.213949506,1.0,1,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0004, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0002, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0003, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0002]"
91,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0003,0.0004,0.0003,0.0004,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0004,117000000000.0,0.082164041,0.290766588,1.0,1,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0004, 0.0, 0.0004, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0003, 0.0004, 0.0003, 0.0004, 0.0, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0, 0.0, 0.0002, 0.0002, 0.0, 0.0, 0.0004]"
92,0.0002,0.0,0.0004,0.0003,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0003,0.0003,200000000000.0,0.061688976,0.267071105,1.0,1,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[0.0002, 0.0, 0.0004, 0.0003, 0.0002, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0004, 0.0, 0.0004, 0.0, 0.0003, 0.0003]"
93,0.0003,0.0,0.0,0.0004,0.0003,0.0003,0.0,0.0002,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0003,0.0,0.0,0.0004,0.0003,0.0,0.0,0.0003,0.0,0.0003,0.0003,0.0,0.0003,0.0002,117000000000.0,0.204146601,0.312205621,1.0,1,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0.0003, 0.0, 0.0, 0.0004, 0.0003, 0.0003, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0, 0.0003, 0.0, 0.0, 0.0004, 0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0003, 0.0003, 0.0, 0.0003, 0.0002]"
94,0.0,0.0,0.0004,0.0004,0.0,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0,0.0004,0.0002,0.0,0.0002,69000000000.0,0.058758906,0.268100867,1.0,1,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0.0, 0.0, 0.0004, 0.0004, 0.0, 0.0002, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0003, 0.0, 0.0004, 0.0002, 0.0, 0.0002]"
95,0.0,0.0002,0.0003,0.0003,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0003,0.0,0.0003,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003,0.0,0.0,0.0004,800000000.0,0.055339842,0.19739508,1.0,1,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[0.0, 0.0002, 0.0003, 0.0003, 0.0002, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0004]"
96,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0002,0.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0003,4000000000.0,0.021541641,0.200778928,1.0,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0002, 0.0, 0.0, 0.0, 0.0002, 0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0003]"
97,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0004,0.0003,0.0,0.0004,0.0,0.0003,0.0,0.0,0.0,0.0004,0.0002,0.0,0.0002,0.0,0.0004,0.0,0.0,0.0002,0.0,0.0,0.0,0.0003,800000000.0,0.126625856,0.320630453,1.0,1,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0004, 0.0, 0.0004, 0.0004, 0.0003, 0.0, 0.0004, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0004, 0.0002, 0.0, 0.0002, 0.0, 0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0003]"
98,0.0002,0.0,0.0,0.0004,0.0,0.0,0.0,0.0003,0.0004,0.0,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0004,0.0003,0.0,0.0003,0.0,4000000000.0,0.110450378,0.235796028,1.0,1,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[0.0002, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0003, 0.0004, 0.0, 0.0003, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0002, 0.0, 0.0, 0.0, 0.0004, 0.0003, 0.0, 0.0003, 0.0]"
99,0.0004,0.0,0.0002,0.0003,0.0004,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0003,0.0002,0.0,0.0004,0.0,4000000000.0,0.104987622,0.225500013,1.0,1,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[0.0004, 0.0, 0.0002, 0.0003, 0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0003, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0002, 0.0, 0.0003, 0.0002, 0.0, 0.0004, 0.0]"
